seqid,source,type,start,end,score,strand,phase,attributes
1A,IWGSC,gene,109428845.0,109429628.0,.,-,.,ID=gene:TraesCS1A02G110100;biotype=protein_coding;gene_id=TraesCS1A02G110100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,109573740.0,109578560.0,.,+,.,ID=gene:TraesCS1A02G110200;biotype=protein_coding;gene_id=TraesCS1A02G110200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,109982664.0,109986523.0,.,-,.,ID=gene:TraesCS1A02G110300;biotype=protein_coding;gene_id=TraesCS1A02G110300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,110279386.0,110282081.0,.,+,.,ID=gene:TraesCS1A02G110700;biotype=protein_coding;gene_id=TraesCS1A02G110700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,111122761.0,111132907.0,.,+,.,ID=gene:TraesCS1A02G110900;biotype=protein_coding;gene_id=TraesCS1A02G110900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,111150791.0,111153945.0,.,-,.,ID=gene:TraesCS1A02G111000;biotype=protein_coding;description=Transition metal ion transporter%2C Ion transpor [Source: Projected from Oryza sativa (Os05g0164800)];gene_id=TraesCS1A02G111000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,111534404.0,111538376.0,.,+,.,ID=gene:TraesCS1A02G111100;biotype=protein_coding;gene_id=TraesCS1A02G111100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,112035816.0,112042777.0,.,-,.,ID=gene:TraesCS1A02G111300;biotype=protein_coding;gene_id=TraesCS1A02G111300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,112934976.0,112942003.0,.,+,.,ID=gene:TraesCS1A02G111600;biotype=protein_coding;gene_id=TraesCS1A02G111600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,113538203.0,113541509.0,.,-,.,ID=gene:TraesCS1A02G111900;biotype=protein_coding;gene_id=TraesCS1A02G111900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,113850568.0,113858254.0,.,+,.,ID=gene:TraesCS1A02G112000;biotype=protein_coding;gene_id=TraesCS1A02G112000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,113858147.0,113861587.0,.,-,.,ID=gene:TraesCS1A02G112100;biotype=protein_coding;gene_id=TraesCS1A02G112100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,113877741.0,113880731.0,.,-,.,ID=gene:TraesCS1A02G112200;biotype=protein_coding;gene_id=TraesCS1A02G112200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,114060494.0,114063211.0,.,-,.,ID=gene:TraesCS1A02G112400;biotype=protein_coding;description=Thioredoxin [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S567];gene_id=TraesCS1A02G112400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,114544596.0,114546676.0,.,+,.,ID=gene:TraesCS1A02G112500;biotype=protein_coding;gene_id=TraesCS1A02G112500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,114547942.0,114552217.0,.,+,.,ID=gene:TraesCS1A02G112600;biotype=protein_coding;gene_id=TraesCS1A02G112600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,115357679.0,115363324.0,.,+,.,ID=gene:TraesCS1A02G112700;biotype=protein_coding;description=Autophagy-related protein 18d [Source:UniProtKB/TrEMBL%3BAcc:U3PWS7];gene_id=TraesCS1A02G112700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,115364416.0,115368103.0,.,-,.,ID=gene:TraesCS1A02G112800;biotype=protein_coding;gene_id=TraesCS1A02G112800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,115939762.0,115940521.0,.,+,.,ID=gene:TraesCS1A02G113100;biotype=protein_coding;gene_id=TraesCS1A02G113100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,115975501.0,115978707.0,.,+,.,ID=gene:TraesCS1A02G113300;biotype=protein_coding;gene_id=TraesCS1A02G113300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,117194227.0,117198243.0,.,-,.,ID=gene:TraesCS1A02G113700;biotype=protein_coding;gene_id=TraesCS1A02G113700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,117906705.0,117912166.0,.,-,.,ID=gene:TraesCS1A02G114000;biotype=protein_coding;gene_id=TraesCS1A02G114000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,118504064.0,118509582.0,.,+,.,ID=gene:TraesCS1A02G114300;biotype=protein_coding;gene_id=TraesCS1A02G114300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,118847401.0,118850726.0,.,+,.,ID=gene:TraesCS1A02G114700;biotype=protein_coding;gene_id=TraesCS1A02G114700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,119148850.0,119152242.0,.,-,.,ID=gene:TraesCS1A02G115000;biotype=protein_coding;gene_id=TraesCS1A02G115000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,119493399.0,119496915.0,.,+,.,ID=gene:TraesCS1A02G115100;biotype=protein_coding;description=mRNA cap guanine-N7 methyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W4ZYJ2];gene_id=TraesCS1A02G115100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,119703455.0,119708196.0,.,+,.,ID=gene:TraesCS1A02G115200;biotype=protein_coding;gene_id=TraesCS1A02G115200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,119739449.0,119740541.0,.,+,.,ID=gene:TraesCS1A02G115400;biotype=protein_coding;gene_id=TraesCS1A02G115400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,120002303.0,120011148.0,.,+,.,ID=gene:TraesCS1A02G115500;biotype=protein_coding;gene_id=TraesCS1A02G115500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,120363802.0,120365499.0,.,+,.,ID=gene:TraesCS1A02G115700;biotype=protein_coding;gene_id=TraesCS1A02G115700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,121129148.0,121129901.0,.,-,.,ID=gene:TraesCS1A02G115900;Name=ALI1;biotype=protein_coding;description=Metallothionein [Source:UniProtKB/TrEMBL%3BAcc:Q68HV5];gene_id=TraesCS1A02G115900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,121133252.0,121137773.0,.,-,.,ID=gene:TraesCS1A02G116000;biotype=protein_coding;gene_id=TraesCS1A02G116000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,121740032.0,121746242.0,.,-,.,ID=gene:TraesCS1A02G116200;biotype=protein_coding;description=Cellulose synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S222];gene_id=TraesCS1A02G116200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,123549115.0,123552588.0,.,-,.,ID=gene:TraesCS1A02G116500;biotype=protein_coding;gene_id=TraesCS1A02G116500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,123552798.0,123554818.0,.,+,.,ID=gene:TraesCS1A02G116600;biotype=protein_coding;gene_id=TraesCS1A02G116600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,124011291.0,124011803.0,.,+,.,ID=gene:TraesCS1A02G116700;biotype=protein_coding;gene_id=TraesCS1A02G116700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,124180828.0,124181726.0,.,-,.,ID=gene:TraesCS1A02G116900;biotype=protein_coding;gene_id=TraesCS1A02G116900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,124786602.0,124787399.0,.,-,.,ID=gene:TraesCS1A02G117400;biotype=protein_coding;gene_id=TraesCS1A02G117400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,124885857.0,124891820.0,.,-,.,ID=gene:TraesCS1A02G117500;biotype=protein_coding;gene_id=TraesCS1A02G117500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,125108751.0,125110785.0,.,-,.,ID=gene:TraesCS1A02G117700;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S3I3];gene_id=TraesCS1A02G117700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,126853151.0,126854907.0,.,-,.,ID=gene:TraesCS1A02G118200;biotype=protein_coding;gene_id=TraesCS1A02G118200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,126856106.0,126858676.0,.,-,.,ID=gene:TraesCS1A02G118300;biotype=protein_coding;description=Serine/threonine protein phosphatase 2A regulatory subunit [Source:UniProtKB/TrEMBL%3BAcc:A0A341NJS0];gene_id=TraesCS1A02G118300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,127075151.0,127077797.0,.,-,.,ID=gene:TraesCS1A02G118400;biotype=protein_coding;description=Auxin-responsive protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341NTU1];gene_id=TraesCS1A02G118400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,127352105.0,127355810.0,.,+,.,ID=gene:TraesCS1A02G118700;biotype=protein_coding;gene_id=TraesCS1A02G118700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,127756737.0,127761052.0,.,+,.,ID=gene:TraesCS1A02G118800;biotype=protein_coding;gene_id=TraesCS1A02G118800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,128634284.0,128634541.0,.,+,.,ID=gene:TraesCS1A02G119000;biotype=protein_coding;gene_id=TraesCS1A02G119000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,129003620.0,129005020.0,.,-,.,ID=gene:TraesCS1A02G119100;biotype=protein_coding;gene_id=TraesCS1A02G119100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,130149160.0,130151093.0,.,+,.,ID=gene:TraesCS1A02G119300;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S4H2];gene_id=TraesCS1A02G119300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,130909358.0,130913217.0,.,-,.,ID=gene:TraesCS1A02G119500;biotype=protein_coding;gene_id=TraesCS1A02G119500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,131520069.0,131521683.0,.,-,.,ID=gene:TraesCS1A02G119600;biotype=protein_coding;gene_id=TraesCS1A02G119600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,131963409.0,131971449.0,.,-,.,ID=gene:TraesCS1A02G119700;biotype=protein_coding;gene_id=TraesCS1A02G119700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132133545.0,132135498.0,.,-,.,ID=gene:TraesCS1A02G119800;biotype=protein_coding;gene_id=TraesCS1A02G119800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132264139.0,132275003.0,.,+,.,ID=gene:TraesCS1A02G119900;biotype=protein_coding;gene_id=TraesCS1A02G119900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132414459.0,132416227.0,.,-,.,ID=gene:TraesCS1A02G120000;biotype=protein_coding;gene_id=TraesCS1A02G120000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132481070.0,132485645.0,.,+,.,ID=gene:TraesCS1A02G120100;biotype=protein_coding;gene_id=TraesCS1A02G120100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132783825.0,132791382.0,.,+,.,ID=gene:TraesCS1A02G120200;biotype=protein_coding;gene_id=TraesCS1A02G120200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,132797900.0,132800842.0,.,-,.,ID=gene:TraesCS1A02G120400;biotype=protein_coding;gene_id=TraesCS1A02G120400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,133126431.0,133127187.0,.,+,.,ID=gene:TraesCS1A02G120500;biotype=protein_coding;description=LEA-like protein 2 [Source:UniProtKB/TrEMBL%3BAcc:W4ZXM1];gene_id=TraesCS1A02G120500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,133163923.0,133166640.0,.,-,.,ID=gene:TraesCS1A02G120800;biotype=protein_coding;gene_id=TraesCS1A02G120800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,133170778.0,133174000.0,.,-,.,ID=gene:TraesCS1A02G120900;biotype=protein_coding;description=Hypoxanthine phosphoribosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NTX8];gene_id=TraesCS1A02G120900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,133412308.0,133418388.0,.,+,.,ID=gene:TraesCS1A02G121000;biotype=protein_coding;description=FACT complex subunit SSRP1 [Source:UniProtKB/TrEMBL%3BAcc:A0A341PQY9];gene_id=TraesCS1A02G121000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,134000568.0,134004799.0,.,+,.,ID=gene:TraesCS1A02G121200;biotype=protein_coding;gene_id=TraesCS1A02G121200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,134943521.0,134949297.0,.,+,.,ID=gene:TraesCS1A02G121300;biotype=protein_coding;gene_id=TraesCS1A02G121300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,134956636.0,134964000.0,.,-,.,ID=gene:TraesCS1A02G121400;biotype=protein_coding;gene_id=TraesCS1A02G121400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,135508961.0,135523923.0,.,-,.,ID=gene:TraesCS1A02G121700;biotype=protein_coding;description=Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NIY4];gene_id=TraesCS1A02G121700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,135968664.0,135971664.0,.,-,.,ID=gene:TraesCS1A02G122000;biotype=protein_coding;gene_id=TraesCS1A02G122000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,136923917.0,136959905.0,.,+,.,ID=gene:TraesCS1A02G122100;biotype=protein_coding;gene_id=TraesCS1A02G122100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,137231689.0,137235117.0,.,+,.,ID=gene:TraesCS1A02G122200;biotype=protein_coding;description=Actin binding protein family [Source:Projected from Arabidopsis thaliana (AT1G52080) UniProtKB/TrEMBL%3BAcc:Q9SAU9];gene_id=TraesCS1A02G122200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,138225347.0,138228929.0,.,-,.,ID=gene:TraesCS1A02G122500;biotype=protein_coding;description=Malic enzyme [Source:UniProtKB/TrEMBL%3BAcc:W4ZXP0];gene_id=TraesCS1A02G122500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,139558033.0,139561261.0,.,+,.,ID=gene:TraesCS1A02G122700;biotype=protein_coding;description=Proteasome subunit beta type [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S145];gene_id=TraesCS1A02G122700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,139637058.0,139641051.0,.,-,.,ID=gene:TraesCS1A02G122800;biotype=protein_coding;description=Phosphotransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NIZ3];gene_id=TraesCS1A02G122800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,140960645.0,140962849.0,.,+,.,ID=gene:TraesCS1A02G122900;biotype=protein_coding;gene_id=TraesCS1A02G122900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,141432857.0,141437604.0,.,-,.,ID=gene:TraesCS1A02G123000;biotype=protein_coding;description=Derlin [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S476];gene_id=TraesCS1A02G123000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,142101442.0,142102131.0,.,+,.,ID=gene:TraesCS1A02G123100;biotype=protein_coding;gene_id=TraesCS1A02G123100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,143810249.0,143819031.0,.,+,.,ID=gene:TraesCS1A02G123600;biotype=protein_coding;description=Probable tRNA N6-adenosine threonylcarbamoyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S147];gene_id=TraesCS1A02G123600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,145370882.0,145380980.0,.,-,.,ID=gene:TraesCS1A02G123900;biotype=protein_coding;gene_id=TraesCS1A02G123900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,145988652.0,145989569.0,.,+,.,ID=gene:TraesCS1A02G124100;biotype=protein_coding;description=PRA1 family protein [Source:UniProtKB/TrEMBL%3BAcc:W4ZYC2];gene_id=TraesCS1A02G124100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,146630196.0,146634893.0,.,-,.,ID=gene:TraesCS1A02G124200;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:W4ZY90];gene_id=TraesCS1A02G124200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,146947225.0,146952752.0,.,-,.,ID=gene:TraesCS1A02G124400;biotype=protein_coding;gene_id=TraesCS1A02G124400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,147353059.0,147357065.0,.,-,.,ID=gene:TraesCS1A02G124600;biotype=protein_coding;gene_id=TraesCS1A02G124600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,147674771.0,147682838.0,.,+,.,ID=gene:TraesCS1A02G124700;biotype=protein_coding;gene_id=TraesCS1A02G124700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,148267040.0,148271421.0,.,+,.,ID=gene:TraesCS1A02G125000;biotype=protein_coding;description=SHAGGY-like kinase [Source:UniProtKB/TrEMBL%3BAcc:M9WK08];gene_id=TraesCS1A02G125000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,148608794.0,148610939.0,.,-,.,ID=gene:TraesCS1A02G125100;biotype=protein_coding;gene_id=TraesCS1A02G125100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,148953747.0,148959478.0,.,+,.,ID=gene:TraesCS1A02G125300;biotype=protein_coding;description=O-acyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S1V0];gene_id=TraesCS1A02G125300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,149510430.0,149514777.0,.,-,.,ID=gene:TraesCS1A02G125500;biotype=protein_coding;gene_id=TraesCS1A02G125500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,149864848.0,149874041.0,.,+,.,ID=gene:TraesCS1A02G125600;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NJ26];gene_id=TraesCS1A02G125600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,150006605.0,150008006.0,.,+,.,ID=gene:TraesCS1A02G125700;biotype=protein_coding;gene_id=TraesCS1A02G125700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,150890798.0,150895231.0,.,+,.,ID=gene:TraesCS1A02G126000;biotype=protein_coding;description=N-alpha-acetyltransferase MAK3 [Source:Projected from Arabidopsis thaliana (AT2G38130) UniProtKB/Swiss-Prot%3BAcc:O80438];gene_id=TraesCS1A02G126000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,150899371.0,150902341.0,.,-,.,ID=gene:TraesCS1A02G126100;biotype=protein_coding;gene_id=TraesCS1A02G126100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,151771128.0,151778538.0,.,+,.,ID=gene:TraesCS1A02G126300;biotype=protein_coding;description=alpha-1%2C2-Mannosidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5S2G0];gene_id=TraesCS1A02G126300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,151873014.0,151877402.0,.,-,.,ID=gene:TraesCS1A02G126400;biotype=protein_coding;description=GA2ox-A10 protein [Source:UniProtKB/TrEMBL%3BAcc:A0A140KPT3];gene_id=TraesCS1A02G126400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,153337577.0,153339354.0,.,+,.,ID=gene:TraesCS1A02G126800;biotype=protein_coding;gene_id=TraesCS1A02G126800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,153580812.0,153586698.0,.,+,.,ID=gene:TraesCS1A02G126900;biotype=protein_coding;gene_id=TraesCS1A02G126900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,154007784.0,154015107.0,.,+,.,ID=gene:TraesCS1A02G127000;biotype=protein_coding;gene_id=TraesCS1A02G127000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,154574636.0,154577511.0,.,+,.,ID=gene:TraesCS1A02G127400;biotype=protein_coding;gene_id=TraesCS1A02G127400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,155143534.0,155144069.0,.,-,.,ID=gene:TraesCS1A02G127800;biotype=protein_coding;gene_id=TraesCS1A02G127800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,155692288.0,155696863.0,.,+,.,ID=gene:TraesCS1A02G127900;biotype=protein_coding;gene_id=TraesCS1A02G127900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,155840661.0,155858856.0,.,-,.,ID=gene:TraesCS1A02G128100;biotype=protein_coding;gene_id=TraesCS1A02G128100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,157311796.0,157316818.0,.,-,.,ID=gene:TraesCS1A02G128300;biotype=protein_coding;gene_id=TraesCS1A02G128300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,157829158.0,157834887.0,.,-,.,ID=gene:TraesCS1A02G128600;biotype=protein_coding;gene_id=TraesCS1A02G128600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,159516849.0,159528490.0,.,+,.,ID=gene:TraesCS1A02G128900;biotype=protein_coding;gene_id=TraesCS1A02G128900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,163382073.0,163383979.0,.,-,.,ID=gene:TraesCS1A02G129100;biotype=protein_coding;description=40S ribosomal protein S7 [Source:UniProtKB/TrEMBL%3BAcc:W4ZYD0];gene_id=TraesCS1A02G129100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,163392857.0,163397306.0,.,-,.,ID=gene:TraesCS1A02G129200;biotype=protein_coding;gene_id=TraesCS1A02G129200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,164456207.0,164469307.0,.,-,.,ID=gene:TraesCS1A02G129300;biotype=protein_coding;description=R1R2R3-MYB protein [Source:UniProtKB/TrEMBL%3BAcc:G9DR83];gene_id=TraesCS1A02G129300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,165171992.0,165179858.0,.,-,.,ID=gene:TraesCS1A02G129400;biotype=protein_coding;description=DNA helicase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NK55];gene_id=TraesCS1A02G129400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,166315708.0,166322599.0,.,+,.,ID=gene:TraesCS1A02G129500;biotype=protein_coding;gene_id=TraesCS1A02G129500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,167802986.0,167804865.0,.,-,.,ID=gene:TraesCS1A02G129800;biotype=protein_coding;gene_id=TraesCS1A02G129800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,168548237.0,168549847.0,.,+,.,ID=gene:TraesCS1A02G130600;biotype=protein_coding;gene_id=TraesCS1A02G130600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,168553548.0,168590194.0,.,-,.,ID=gene:TraesCS1A02G130700;biotype=protein_coding;description=DNA polymerase epsilon catalytic subunit [Source:UniProtKB/TrEMBL%3BAcc:A0A341NK67];gene_id=TraesCS1A02G130700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,169643889.0,169654254.0,.,+,.,ID=gene:TraesCS1A02G130800;biotype=protein_coding;gene_id=TraesCS1A02G130800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,171006669.0,171034612.0,.,-,.,ID=gene:TraesCS1A02G130900;biotype=protein_coding;gene_id=TraesCS1A02G130900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,171453438.0,171469888.0,.,-,.,ID=gene:TraesCS1A02G131000;biotype=protein_coding;gene_id=TraesCS1A02G131000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,172185038.0,172193682.0,.,+,.,ID=gene:TraesCS1A02G131200;biotype=protein_coding;gene_id=TraesCS1A02G131200;logic_name=iwgsc_high_conf
1A,IWGSC,gene,175173230.0,175178988.0,.,-,.,ID=gene:TraesCS1A02G131500;biotype=protein_coding;gene_id=TraesCS1A02G131500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,176449533.0,176462644.0,.,+,.,ID=gene:TraesCS1A02G131600;biotype=protein_coding;description=EDR1 [Source:UniProtKB/TrEMBL%3BAcc:Q5XPL8];gene_id=TraesCS1A02G131600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,177380837.0,177382928.0,.,+,.,ID=gene:TraesCS1A02G131700;biotype=protein_coding;gene_id=TraesCS1A02G131700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,177465418.0,177472573.0,.,+,.,ID=gene:TraesCS1A02G131900;biotype=protein_coding;gene_id=TraesCS1A02G131900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,177483605.0,177485389.0,.,+,.,ID=gene:TraesCS1A02G132000;biotype=protein_coding;gene_id=TraesCS1A02G132000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,179535750.0,179537296.0,.,-,.,ID=gene:TraesCS1A02G132400;biotype=protein_coding;description=Histone H2A [Source:UniProtKB/TrEMBL%3BAcc:A0A0C4BKM5];gene_id=TraesCS1A02G132400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,181753577.0,181778463.0,.,+,.,ID=gene:TraesCS1A02G132600;biotype=protein_coding;description=Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NL47];gene_id=TraesCS1A02G132600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,185141232.0,185146180.0,.,-,.,ID=gene:TraesCS1A02G133100;biotype=protein_coding;gene_id=TraesCS1A02G133100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,186717495.0,186718766.0,.,-,.,ID=gene:TraesCS1A02G133300;biotype=protein_coding;gene_id=TraesCS1A02G133300;logic_name=iwgsc_high_conf
1A,IWGSC,gene,186988726.0,186996675.0,.,-,.,ID=gene:TraesCS1A02G133400;biotype=protein_coding;gene_id=TraesCS1A02G133400;logic_name=iwgsc_high_conf
1A,IWGSC,gene,188132555.0,188151899.0,.,+,.,ID=gene:TraesCS1A02G133500;biotype=protein_coding;description=Pentatricopeptide repeat-containing protein MRL1%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT4G34830) UniProtKB/Swiss-Prot%3BAcc:Q0WLC6];gene_id=TraesCS1A02G133500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,189710004.0,189722289.0,.,+,.,ID=gene:TraesCS1A02G133700;biotype=protein_coding;description=DUF1620-containing and WD40-like repeat protein%2C Scaffold protein for assembly of the restoration of fertility comple [Source: Projected from Oryza sativa (Os05g0230600)];gene_id=TraesCS1A02G133700;logic_name=iwgsc_high_conf
1A,IWGSC,gene,189958446.0,189965406.0,.,+,.,ID=gene:TraesCS1A02G133800;biotype=protein_coding;gene_id=TraesCS1A02G133800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,191855622.0,191862578.0,.,-,.,ID=gene:TraesCS1A02G133900;biotype=protein_coding;gene_id=TraesCS1A02G133900;logic_name=iwgsc_high_conf
1A,IWGSC,gene,193517325.0,193519141.0,.,+,.,ID=gene:TraesCS1A02G134000;biotype=protein_coding;gene_id=TraesCS1A02G134000;logic_name=iwgsc_high_conf
1A,IWGSC,gene,201853521.0,201865435.0,.,-,.,ID=gene:TraesCS1A02G134500;biotype=protein_coding;description=tRNA pseudouridine synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A341NJE2];gene_id=TraesCS1A02G134500;logic_name=iwgsc_high_conf
1A,IWGSC,gene,202071608.0,202101947.0,.,-,.,ID=gene:TraesCS1A02G134600;biotype=protein_coding;gene_id=TraesCS1A02G134600;logic_name=iwgsc_high_conf
1A,IWGSC,gene,204826280.0,204828720.0,.,+,.,ID=gene:TraesCS1A02G134800;biotype=protein_coding;gene_id=TraesCS1A02G134800;logic_name=iwgsc_high_conf
1A,IWGSC,gene,206792054.0,206805538.0,.,-,.,ID=gene:TraesCS1A02G135100;biotype=protein_coding;gene_id=TraesCS1A02G135100;logic_name=iwgsc_high_conf
1A,IWGSC,gene,208208304.0,208219356.0,.,-,.,ID=gene:TraesCS1A02G135300;biotype=protein_coding;gene_id=TraesCS1A02G135300;logic_name=iwgsc_high_conf
