seqid,source,type,start,end,score,strand,phase,attributes
2B,IWGSC,gene,688239703.0,688243735.0,.,-,.,ID=gene:TraesCS2B02G490500;biotype=protein_coding;gene_id=TraesCS2B02G490500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,693321417.0,693326149.0,.,+,.,ID=gene:TraesCS2B02G496700;biotype=protein_coding;gene_id=TraesCS2B02G496700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,693723708.0,693728415.0,.,+,.,ID=gene:TraesCS2B02G497200;biotype=protein_coding;gene_id=TraesCS2B02G497200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,694048655.0,694054006.0,.,+,.,ID=gene:TraesCS2B02G497400;biotype=protein_coding;gene_id=TraesCS2B02G497400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,697707263.0,697714188.0,.,-,.,ID=gene:TraesCS2B02G503400;biotype=protein_coding;description=Phosphatidylinositol 4-phosphate 5-kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5U5A1];gene_id=TraesCS2B02G503400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,705326525.0,705328237.0,.,-,.,ID=gene:TraesCS2B02G509100;biotype=protein_coding;gene_id=TraesCS2B02G509100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,707597416.0,707612018.0,.,+,.,ID=gene:TraesCS2B02G511900;biotype=protein_coding;gene_id=TraesCS2B02G511900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,707959038.0,707964287.0,.,-,.,ID=gene:TraesCS2B02G512300;biotype=protein_coding;gene_id=TraesCS2B02G512300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,710743837.0,710746997.0,.,+,.,ID=gene:TraesCS2B02G515800;biotype=protein_coding;gene_id=TraesCS2B02G515800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,712828911.0,712830350.0,.,-,.,ID=gene:TraesCS2B02G518100;biotype=protein_coding;gene_id=TraesCS2B02G518100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,713693910.0,713695219.0,.,-,.,ID=gene:TraesCS2B02G518700;biotype=protein_coding;gene_id=TraesCS2B02G518700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,715021151.0,715024033.0,.,-,.,ID=gene:TraesCS2B02G520400;biotype=protein_coding;gene_id=TraesCS2B02G520400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,716047267.0,716053507.0,.,-,.,ID=gene:TraesCS2B02G521100;biotype=protein_coding;gene_id=TraesCS2B02G521100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,716809651.0,716816243.0,.,+,.,ID=gene:TraesCS2B02G521800;biotype=protein_coding;description=Serine/threonine protein kinase%2C Hyperosmotic stress respons [Source: Projected from Oryza sativa (Os03g0390200)];gene_id=TraesCS2B02G521800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,718580152.0,718581375.0,.,+,.,ID=gene:TraesCS2B02G523700;biotype=protein_coding;gene_id=TraesCS2B02G523700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,719168003.0,719170794.0,.,+,.,ID=gene:TraesCS2B02G524700;biotype=protein_coding;gene_id=TraesCS2B02G524700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,721715342.0,721719755.0,.,+,.,ID=gene:TraesCS2B02G527100;biotype=protein_coding;gene_id=TraesCS2B02G527100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727652802.0,727655234.0,.,-,.,ID=gene:TraesCS2B02G532000;biotype=protein_coding;gene_id=TraesCS2B02G532000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727679756.0,727682262.0,.,-,.,ID=gene:TraesCS2B02G532100;biotype=protein_coding;gene_id=TraesCS2B02G532100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727682860.0,727689186.0,.,+,.,ID=gene:TraesCS2B02G532200;biotype=protein_coding;gene_id=TraesCS2B02G532200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,728397380.0,728398594.0,.,-,.,ID=gene:TraesCS2B02G532600;biotype=protein_coding;gene_id=TraesCS2B02G532600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,729132686.0,729137065.0,.,-,.,ID=gene:TraesCS2B02G532900;biotype=protein_coding;gene_id=TraesCS2B02G532900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,731460182.0,731462978.0,.,-,.,ID=gene:TraesCS2B02G535500;biotype=protein_coding;gene_id=TraesCS2B02G535500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,731535259.0,731536635.0,.,-,.,ID=gene:TraesCS2B02G535700;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A341QZA3];gene_id=TraesCS2B02G535700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,734199796.0,734200667.0,.,-,.,ID=gene:TraesCS2B02G539100;biotype=protein_coding;gene_id=TraesCS2B02G539100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,734854651.0,734857116.0,.,+,.,ID=gene:TraesCS2B02G539700;biotype=protein_coding;gene_id=TraesCS2B02G539700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,744380918.0,744387850.0,.,+,.,ID=gene:TraesCS2B02G548400;biotype=protein_coding;gene_id=TraesCS2B02G548400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,747820903.0,747821580.0,.,-,.,ID=gene:TraesCS2B02G551700;biotype=protein_coding;gene_id=TraesCS2B02G551700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,747854621.0,747855307.0,.,-,.,ID=gene:TraesCS2B02G551800;biotype=protein_coding;gene_id=TraesCS2B02G551800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,752402932.0,752405158.0,.,-,.,ID=gene:TraesCS2B02G557700;biotype=protein_coding;description=ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL%3BAcc:A0A178WKD4];gene_id=TraesCS2B02G557700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,752922313.0,752929232.0,.,-,.,ID=gene:TraesCS2B02G558800;biotype=protein_coding;gene_id=TraesCS2B02G558800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,754866308.0,754867537.0,.,-,.,ID=gene:TraesCS2B02G562600;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341R0B1];gene_id=TraesCS2B02G562600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,754920037.0,754927066.0,.,+,.,ID=gene:TraesCS2B02G562700;biotype=protein_coding;gene_id=TraesCS2B02G562700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,761846173.0,761847997.0,.,+,.,ID=gene:TraesCS2B02G571300;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TX12];gene_id=TraesCS2B02G571300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764509354.0,764519443.0,.,+,.,ID=gene:TraesCS2B02G575200;biotype=protein_coding;gene_id=TraesCS2B02G575200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764822159.0,764836246.0,.,-,.,ID=gene:TraesCS2B02G575500;biotype=protein_coding;gene_id=TraesCS2B02G575500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,777962969.0,777964575.0,.,-,.,ID=gene:TraesCS2B02G593200;biotype=protein_coding;gene_id=TraesCS2B02G593200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,778845348.0,778849394.0,.,+,.,ID=gene:TraesCS2B02G594100;biotype=protein_coding;gene_id=TraesCS2B02G594100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,779040576.0,779040923.0,.,-,.,ID=gene:TraesCS2B02G594300;biotype=protein_coding;gene_id=TraesCS2B02G594300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,779344297.0,779348015.0,.,-,.,ID=gene:TraesCS2B02G595300;biotype=protein_coding;gene_id=TraesCS2B02G595300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,787745806.0,787758101.0,.,+,.,ID=gene:TraesCS2B02G606700;biotype=protein_coding;gene_id=TraesCS2B02G606700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,793375123.0,793380389.0,.,-,.,ID=gene:TraesCS2B02G615300;biotype=protein_coding;gene_id=TraesCS2B02G615300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,793577867.0,793581591.0,.,-,.,ID=gene:TraesCS2B02G616200;biotype=protein_coding;gene_id=TraesCS2B02G616200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,794500736.0,794504405.0,.,-,.,ID=gene:TraesCS2B02G618500;biotype=protein_coding;gene_id=TraesCS2B02G618500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,794886058.0,794888478.0,.,+,.,ID=gene:TraesCS2B02G619900;biotype=protein_coding;gene_id=TraesCS2B02G619900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,795065294.0,795072037.0,.,-,.,ID=gene:TraesCS2B02G621000;biotype=protein_coding;gene_id=TraesCS2B02G621000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,795240639.0,795267859.0,.,-,.,ID=gene:TraesCS2B02G621100;biotype=protein_coding;gene_id=TraesCS2B02G621100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,795424532.0,795426883.0,.,-,.,ID=gene:TraesCS2B02G621300;biotype=protein_coding;gene_id=TraesCS2B02G621300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,797464155.0,797466347.0,.,+,.,ID=gene:TraesCS2B02G624200;biotype=protein_coding;gene_id=TraesCS2B02G624200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,798578291.0,798583449.0,.,+,.,ID=gene:TraesCS2B02G626000;biotype=protein_coding;gene_id=TraesCS2B02G626000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,798742785.0,798746188.0,.,-,.,ID=gene:TraesCS2B02G626700;biotype=protein_coding;gene_id=TraesCS2B02G626700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,799968919.0,799972095.0,.,+,.,ID=gene:TraesCS2B02G628400;biotype=protein_coding;gene_id=TraesCS2B02G628400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,2547521.0,2551068.0,.,+,.,ID=gene:TraesCS2D02G004600;biotype=protein_coding;gene_id=TraesCS2D02G004600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,5097757.0,5100568.0,.,-,.,ID=gene:TraesCS2D02G009200;biotype=protein_coding;gene_id=TraesCS2D02G009200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,7974143.0,7976260.0,.,-,.,ID=gene:TraesCS2D02G016500;biotype=protein_coding;gene_id=TraesCS2D02G016500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,8888644.0,8891402.0,.,+,.,ID=gene:TraesCS2D02G018800;biotype=protein_coding;gene_id=TraesCS2D02G018800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,9573780.0,9576786.0,.,+,.,ID=gene:TraesCS2D02G019800;biotype=protein_coding;gene_id=TraesCS2D02G019800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,9635363.0,9639724.0,.,+,.,ID=gene:TraesCS2D02G020200;biotype=protein_coding;gene_id=TraesCS2D02G020200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,10070628.0,10072312.0,.,+,.,ID=gene:TraesCS2D02G021900;biotype=protein_coding;gene_id=TraesCS2D02G021900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,10867514.0,10872335.0,.,+,.,ID=gene:TraesCS2D02G024600;biotype=protein_coding;gene_id=TraesCS2D02G024600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,11218167.0,11221640.0,.,+,.,ID=gene:TraesCS2D02G026600;biotype=protein_coding;gene_id=TraesCS2D02G026600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,13539902.0,13546782.0,.,-,.,ID=gene:TraesCS2D02G035500;biotype=protein_coding;gene_id=TraesCS2D02G035500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,13675733.0,13677512.0,.,+,.,ID=gene:TraesCS2D02G036100;biotype=protein_coding;gene_id=TraesCS2D02G036100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,14929327.0,14934730.0,.,+,.,ID=gene:TraesCS2D02G041600;biotype=protein_coding;gene_id=TraesCS2D02G041600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,15027234.0,15031924.0,.,-,.,ID=gene:TraesCS2D02G042100;biotype=protein_coding;gene_id=TraesCS2D02G042100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,15112904.0,15116874.0,.,+,.,ID=gene:TraesCS2D02G042200;biotype=protein_coding;gene_id=TraesCS2D02G042200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,15586444.0,15591629.0,.,+,.,ID=gene:TraesCS2D02G043300;biotype=protein_coding;description=Formin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A341R1M7];gene_id=TraesCS2D02G043300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,17024826.0,17025262.0,.,-,.,ID=gene:TraesCS2D02G046600;biotype=protein_coding;gene_id=TraesCS2D02G046600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,22463890.0,22469262.0,.,+,.,ID=gene:TraesCS2D02G056200;biotype=protein_coding;gene_id=TraesCS2D02G056200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,37043491.0,37046974.0,.,-,.,ID=gene:TraesCS2D02G085800;biotype=protein_coding;gene_id=TraesCS2D02G085800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,44468558.0,44470302.0,.,-,.,ID=gene:TraesCS2D02G093100;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5V0S1];gene_id=TraesCS2D02G093100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,55270114.0,55271426.0,.,+,.,ID=gene:TraesCS2D02G102500;biotype=protein_coding;gene_id=TraesCS2D02G102500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,79692600.0,79701662.0,.,-,.,ID=gene:TraesCS2D02G135600;biotype=protein_coding;gene_id=TraesCS2D02G135600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,86716148.0,86717156.0,.,-,.,ID=gene:TraesCS2D02G145200;biotype=protein_coding;gene_id=TraesCS2D02G145200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,89214923.0,89216305.0,.,-,.,ID=gene:TraesCS2D02G147900;biotype=protein_coding;gene_id=TraesCS2D02G147900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,90522044.0,90523147.0,.,-,.,ID=gene:TraesCS2D02G149200;biotype=protein_coding;gene_id=TraesCS2D02G149200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,164284742.0,164287014.0,.,+,.,ID=gene:TraesCS2D02G208900;biotype=protein_coding;gene_id=TraesCS2D02G208900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,190111234.0,190116730.0,.,-,.,ID=gene:TraesCS2D02G223100;biotype=protein_coding;gene_id=TraesCS2D02G223100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,190351033.0,190352636.0,.,-,.,ID=gene:TraesCS2D02G223300;biotype=protein_coding;gene_id=TraesCS2D02G223300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,345251782.0,345252694.0,.,+,.,ID=gene:TraesCS2D02G275700;biotype=protein_coding;gene_id=TraesCS2D02G275700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,366923388.0,366925932.0,.,+,.,ID=gene:TraesCS2D02G286800;biotype=protein_coding;gene_id=TraesCS2D02G286800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,374071058.0,374074722.0,.,+,.,ID=gene:TraesCS2D02G292100;biotype=protein_coding;gene_id=TraesCS2D02G292100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,495037267.0,495041269.0,.,+,.,ID=gene:TraesCS2D02G388700;biotype=protein_coding;gene_id=TraesCS2D02G388700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,498766923.0,498767488.0,.,+,.,ID=gene:TraesCS2D02G391500;biotype=protein_coding;description=Histone H4 variant TH011 [Source:UniProtKB/Swiss-Prot%3BAcc:P62785];gene_id=TraesCS2D02G391500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,523624627.0,523627503.0,.,+,.,ID=gene:TraesCS2D02G408700;biotype=protein_coding;gene_id=TraesCS2D02G408700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,524320443.0,524334300.0,.,+,.,ID=gene:TraesCS2D02G409600;biotype=protein_coding;gene_id=TraesCS2D02G409600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,527393531.0,527393728.0,.,+,.,ID=gene:TraesCS2D02G412700;biotype=protein_coding;gene_id=TraesCS2D02G412700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,528994686.0,528995206.0,.,+,.,ID=gene:TraesCS2D02G414900;biotype=protein_coding;description=Histone H4 [Source:UniProtKB/TrEMBL%3BAcc:A0A077RYQ1];gene_id=TraesCS2D02G414900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,532154863.0,532159317.0,.,-,.,ID=gene:TraesCS2D02G418000;biotype=protein_coding;gene_id=TraesCS2D02G418000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,537523803.0,537524444.0,.,-,.,ID=gene:TraesCS2D02G425200;biotype=protein_coding;description=Cold-responsive protein COR14a [Source:UniProtKB/TrEMBL%3BAcc:Q9SDV6];gene_id=TraesCS2D02G425200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,562166449.0,562168305.0,.,-,.,ID=gene:TraesCS2D02G452900;biotype=protein_coding;gene_id=TraesCS2D02G452900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,566261747.0,566262936.0,.,-,.,ID=gene:TraesCS2D02G459600;biotype=protein_coding;gene_id=TraesCS2D02G459600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,580970677.0,580973556.0,.,+,.,ID=gene:TraesCS2D02G480100;biotype=protein_coding;gene_id=TraesCS2D02G480100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,581523421.0,581526532.0,.,+,.,ID=gene:TraesCS2D02G480200;biotype=protein_coding;gene_id=TraesCS2D02G480200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586151503.0,586154707.0,.,+,.,ID=gene:TraesCS2D02G485400;biotype=protein_coding;gene_id=TraesCS2D02G485400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588452741.0,588455049.0,.,+,.,ID=gene:TraesCS2D02G489400;biotype=protein_coding;gene_id=TraesCS2D02G489400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,589683347.0,589684978.0,.,-,.,ID=gene:TraesCS2D02G491100;biotype=protein_coding;gene_id=TraesCS2D02G491100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590234552.0,590238051.0,.,-,.,ID=gene:TraesCS2D02G492500;biotype=protein_coding;gene_id=TraesCS2D02G492500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592618725.0,592622863.0,.,-,.,ID=gene:TraesCS2D02G495900;biotype=protein_coding;gene_id=TraesCS2D02G495900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,599002698.0,599003883.0,.,-,.,ID=gene:TraesCS2D02G504900;biotype=protein_coding;gene_id=TraesCS2D02G504900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601244733.0,601247388.0,.,-,.,ID=gene:TraesCS2D02G507900;biotype=protein_coding;gene_id=TraesCS2D02G507900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601262364.0,601263995.0,.,-,.,ID=gene:TraesCS2D02G508200;biotype=protein_coding;description=3-ketoacyl-CoA synthase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UK51];gene_id=TraesCS2D02G508200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,608481749.0,608484334.0,.,+,.,ID=gene:TraesCS2D02G517700;biotype=protein_coding;gene_id=TraesCS2D02G517700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,615572003.0,615574532.0,.,+,.,ID=gene:TraesCS2D02G528100;biotype=protein_coding;gene_id=TraesCS2D02G528100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618083760.0,618085136.0,.,+,.,ID=gene:TraesCS2D02G534000;biotype=protein_coding;gene_id=TraesCS2D02G534000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618138520.0,618143248.0,.,-,.,ID=gene:TraesCS2D02G534400;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UH93];gene_id=TraesCS2D02G534400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618901762.0,618905736.0,.,+,.,ID=gene:TraesCS2D02G536600;biotype=protein_coding;gene_id=TraesCS2D02G536600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,619732134.0,619734771.0,.,+,.,ID=gene:TraesCS2D02G539400;biotype=protein_coding;gene_id=TraesCS2D02G539400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620193519.0,620194659.0,.,+,.,ID=gene:TraesCS2D02G540300;biotype=protein_coding;gene_id=TraesCS2D02G540300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620198940.0,620199481.0,.,+,.,ID=gene:TraesCS2D02G540400;biotype=protein_coding;gene_id=TraesCS2D02G540400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620270057.0,620271504.0,.,+,.,ID=gene:TraesCS2D02G540600;biotype=protein_coding;gene_id=TraesCS2D02G540600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,621362661.0,621363533.0,.,+,.,ID=gene:TraesCS2D02G543800;biotype=protein_coding;gene_id=TraesCS2D02G543800;logic_name=iwgsc_high_conf
2D,IWGSC,gene,622841627.0,622846693.0,.,-,.,ID=gene:TraesCS2D02G546200;biotype=protein_coding;gene_id=TraesCS2D02G546200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,627361011.0,627361882.0,.,-,.,ID=gene:TraesCS2D02G552100;biotype=protein_coding;description=Putative vacuolar defense protein [Source:UniProtKB/TrEMBL%3BAcc:Q3BER7];gene_id=TraesCS2D02G552100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,629444034.0,629447766.0,.,-,.,ID=gene:TraesCS2D02G555400;biotype=protein_coding;gene_id=TraesCS2D02G555400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,634854788.0,634856525.0,.,-,.,ID=gene:TraesCS2D02G563900;biotype=protein_coding;gene_id=TraesCS2D02G563900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638143208.0,638148768.0,.,+,.,ID=gene:TraesCS2D02G572000;biotype=protein_coding;gene_id=TraesCS2D02G572000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,639687130.0,639691649.0,.,-,.,ID=gene:TraesCS2D02G576100;biotype=protein_coding;gene_id=TraesCS2D02G576100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,641948128.0,641951116.0,.,-,.,ID=gene:TraesCS2D02G579300;biotype=protein_coding;gene_id=TraesCS2D02G579300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,645947724.0,645948719.0,.,+,.,ID=gene:TraesCS2D02G589600;biotype=protein_coding;gene_id=TraesCS2D02G589600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,649141071.0,649148234.0,.,+,.,ID=gene:TraesCS2D02G596000;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UPG4];gene_id=TraesCS2D02G596000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,650471941.0,650474113.0,.,-,.,ID=gene:TraesCS2D02G598500;biotype=protein_coding;description=Oxalate--CoA ligase [Source:Projected from Arabidopsis thaliana (AT3G48990) UniProtKB/Swiss-Prot%3BAcc:Q9SMT7];gene_id=TraesCS2D02G598500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,95678.0,97870.0,.,-,.,ID=gene:TraesCS3A02G000400;biotype=protein_coding;gene_id=TraesCS3A02G000400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,204727.0,208013.0,.,-,.,ID=gene:TraesCS3A02G000700;biotype=protein_coding;gene_id=TraesCS3A02G000700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,8549930.0,8550907.0,.,+,.,ID=gene:TraesCS3A02G009300;biotype=protein_coding;gene_id=TraesCS3A02G009300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,9988218.0,9998164.0,.,-,.,ID=gene:TraesCS3A02G014500;biotype=protein_coding;gene_id=TraesCS3A02G014500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,10143011.0,10149075.0,.,+,.,ID=gene:TraesCS3A02G014600;biotype=protein_coding;description=Nucleotide binding-leucine rich repeat protein [Source:UniProtKB/TrEMBL%3BAcc:W5CK90];gene_id=TraesCS3A02G014600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,10951424.0,10955803.0,.,-,.,ID=gene:TraesCS3A02G017100;biotype=protein_coding;gene_id=TraesCS3A02G017100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,11023281.0,11028199.0,.,-,.,ID=gene:TraesCS3A02G017400;biotype=protein_coding;gene_id=TraesCS3A02G017400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,12479190.0,12482673.0,.,+,.,ID=gene:TraesCS3A02G021900;biotype=protein_coding;gene_id=TraesCS3A02G021900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,12996897.0,12999736.0,.,+,.,ID=gene:TraesCS3A02G023400;biotype=protein_coding;gene_id=TraesCS3A02G023400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,13003662.0,13008026.0,.,+,.,ID=gene:TraesCS3A02G023500;biotype=protein_coding;gene_id=TraesCS3A02G023500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,13079781.0,13083318.0,.,-,.,ID=gene:TraesCS3A02G024100;biotype=protein_coding;gene_id=TraesCS3A02G024100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,18829624.0,18831012.0,.,-,.,ID=gene:TraesCS3A02G032600;biotype=protein_coding;gene_id=TraesCS3A02G032600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,26040507.0,26042113.0,.,-,.,ID=gene:TraesCS3A02G049300;biotype=protein_coding;gene_id=TraesCS3A02G049300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,26134776.0,26136914.0,.,+,.,ID=gene:TraesCS3A02G049371;biotype=nontranslating_CDS;gene_id=TraesCS3A02G049371;logic_name=iwgsc_high_conf
3A,IWGSC,gene,29351629.0,29351976.0,.,-,.,ID=gene:TraesCS3A02G053100;biotype=protein_coding;description=Non-specific lipid-transfer protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5VMS2];gene_id=TraesCS3A02G053100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,37832051.0,37833202.0,.,+,.,ID=gene:TraesCS3A02G063300;biotype=protein_coding;gene_id=TraesCS3A02G063300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,41616680.0,41619866.0,.,+,.,ID=gene:TraesCS3A02G069300;biotype=protein_coding;gene_id=TraesCS3A02G069300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,42377594.0,42383947.0,.,+,.,ID=gene:TraesCS3A02G070500;biotype=protein_coding;gene_id=TraesCS3A02G070500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,44550052.0,44552658.0,.,+,.,ID=gene:TraesCS3A02G072000;biotype=protein_coding;gene_id=TraesCS3A02G072000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,61308087.0,61309033.0,.,+,.,ID=gene:TraesCS3A02G095900;biotype=protein_coding;gene_id=TraesCS3A02G095900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,61478511.0,61481332.0,.,+,.,ID=gene:TraesCS3A02G096600;biotype=protein_coding;gene_id=TraesCS3A02G096600;logic_name=iwgsc_high_conf
