seqid,source,type,start,end,score,strand,phase,attributes
2B,IWGSC,gene,34647441.0,34650753.0,.,+,.,ID=gene:TraesCS2B02G068200;biotype=protein_coding;gene_id=TraesCS2B02G068200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,47429050.0,47430890.0,.,-,.,ID=gene:TraesCS2B02G084900;biotype=protein_coding;gene_id=TraesCS2B02G084900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,65235937.0,65237021.0,.,-,.,ID=gene:TraesCS2B02G104900;biotype=protein_coding;gene_id=TraesCS2B02G104900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,66779845.0,66781882.0,.,-,.,ID=gene:TraesCS2B02G106000;biotype=protein_coding;gene_id=TraesCS2B02G106000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,66805366.0,66805932.0,.,-,.,ID=gene:TraesCS2B02G106100;biotype=protein_coding;gene_id=TraesCS2B02G106100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,69034520.0,69036397.0,.,-,.,ID=gene:TraesCS2B02G108100;biotype=protein_coding;gene_id=TraesCS2B02G108100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,71292328.0,71293806.0,.,-,.,ID=gene:TraesCS2B02G109800;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:W5BND2];gene_id=TraesCS2B02G109800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,75990471.0,75991985.0,.,+,.,ID=gene:TraesCS2B02G112800;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RMU2];gene_id=TraesCS2B02G112800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,76486292.0,76489168.0,.,-,.,ID=gene:TraesCS2B02G113100;biotype=protein_coding;gene_id=TraesCS2B02G113100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,76921538.0,76930843.0,.,-,.,ID=gene:TraesCS2B02G113600;biotype=protein_coding;gene_id=TraesCS2B02G113600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,77173187.0,77177473.0,.,-,.,ID=gene:TraesCS2B02G114000;biotype=protein_coding;description=Non-specific serine/threonine protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A341QGG1];gene_id=TraesCS2B02G114000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,77779908.0,77785015.0,.,-,.,ID=gene:TraesCS2B02G114500;biotype=protein_coding;gene_id=TraesCS2B02G114500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,94032963.0,94034428.0,.,-,.,ID=gene:TraesCS2B02G125800;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UAL2];gene_id=TraesCS2B02G125800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,95239563.0,95241074.0,.,-,.,ID=gene:TraesCS2B02G127100;biotype=protein_coding;gene_id=TraesCS2B02G127100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,101234124.0,101236998.0,.,-,.,ID=gene:TraesCS2B02G134700;biotype=protein_coding;gene_id=TraesCS2B02G134700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,105908750.0,105914005.0,.,-,.,ID=gene:TraesCS2B02G139000;biotype=protein_coding;gene_id=TraesCS2B02G139000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,110370552.0,110372042.0,.,+,.,ID=gene:TraesCS2B02G143900;biotype=protein_coding;gene_id=TraesCS2B02G143900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,136636973.0,136638966.0,.,-,.,ID=gene:TraesCS2B02G164500;biotype=protein_coding;gene_id=TraesCS2B02G164500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,137012821.0,137015094.0,.,-,.,ID=gene:TraesCS2B02G165000;biotype=protein_coding;gene_id=TraesCS2B02G165000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,143280732.0,143282174.0,.,-,.,ID=gene:TraesCS2B02G170400;biotype=protein_coding;gene_id=TraesCS2B02G170400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,143483852.0,143485002.0,.,+,.,ID=gene:TraesCS2B02G170500;biotype=protein_coding;gene_id=TraesCS2B02G170500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,146732956.0,146737241.0,.,-,.,ID=gene:TraesCS2B02G172400;biotype=protein_coding;gene_id=TraesCS2B02G172400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,156914480.0,156922970.0,.,-,.,ID=gene:TraesCS2B02G181900;biotype=protein_coding;gene_id=TraesCS2B02G181900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,157688564.0,157696518.0,.,-,.,ID=gene:TraesCS2B02G182800;biotype=protein_coding;gene_id=TraesCS2B02G182800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,157734851.0,157736070.0,.,-,.,ID=gene:TraesCS2B02G182900;biotype=protein_coding;gene_id=TraesCS2B02G182900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,174792310.0,174799265.0,.,-,.,ID=gene:TraesCS2B02G196800;biotype=protein_coding;gene_id=TraesCS2B02G196800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,184133486.0,184135102.0,.,-,.,ID=gene:TraesCS2B02G204300;biotype=protein_coding;gene_id=TraesCS2B02G204300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,184899828.0,184900529.0,.,+,.,ID=gene:TraesCS2B02G206000;biotype=protein_coding;gene_id=TraesCS2B02G206000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,254626140.0,254628118.0,.,-,.,ID=gene:TraesCS2B02G248000;biotype=protein_coding;gene_id=TraesCS2B02G248000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,338732105.0,338773313.0,.,+,.,ID=gene:TraesCS2B02G261900;biotype=protein_coding;gene_id=TraesCS2B02G261900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,449514513.0,449516132.0,.,-,.,ID=gene:TraesCS2B02G314500;biotype=protein_coding;description=RING-type E3 ubiquitin transferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TYC1];gene_id=TraesCS2B02G314500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,454342642.0,454344854.0,.,-,.,ID=gene:TraesCS2B02G318600;biotype=protein_coding;gene_id=TraesCS2B02G318600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,458071294.0,458082182.0,.,+,.,ID=gene:TraesCS2B02G321200;biotype=protein_coding;gene_id=TraesCS2B02G321200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,493242615.0,493243166.0,.,+,.,ID=gene:TraesCS2B02G346400;biotype=protein_coding;gene_id=TraesCS2B02G346400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,510058435.0,510062330.0,.,-,.,ID=gene:TraesCS2B02G357100;biotype=protein_coding;gene_id=TraesCS2B02G357100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,515048445.0,515051585.0,.,-,.,ID=gene:TraesCS2B02G362200;biotype=protein_coding;gene_id=TraesCS2B02G362200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,522833598.0,522836002.0,.,+,.,ID=gene:TraesCS2B02G366600;biotype=protein_coding;gene_id=TraesCS2B02G366600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,568030281.0,568032379.0,.,+,.,ID=gene:TraesCS2B02G399700;biotype=protein_coding;gene_id=TraesCS2B02G399700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,572163367.0,572164938.0,.,+,.,ID=gene:TraesCS2B02G403900;biotype=protein_coding;gene_id=TraesCS2B02G403900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,573206990.0,573212416.0,.,-,.,ID=gene:TraesCS2B02G405300;biotype=protein_coding;gene_id=TraesCS2B02G405300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,573593025.0,573594291.0,.,+,.,ID=gene:TraesCS2B02G405400;biotype=protein_coding;gene_id=TraesCS2B02G405400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,594683187.0,594684129.0,.,-,.,ID=gene:TraesCS2B02G415900;biotype=protein_coding;gene_id=TraesCS2B02G415900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,612064708.0,612066970.0,.,+,.,ID=gene:TraesCS2B02G425800;biotype=protein_coding;gene_id=TraesCS2B02G425800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,612081188.0,612084374.0,.,-,.,ID=gene:TraesCS2B02G426000;biotype=protein_coding;gene_id=TraesCS2B02G426000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,617140621.0,617143156.0,.,+,.,ID=gene:TraesCS2B02G429800;biotype=protein_coding;gene_id=TraesCS2B02G429800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,644144549.0,644150653.0,.,+,.,ID=gene:TraesCS2B02G450800;biotype=protein_coding;description=26S proteasome non-ATPase regulatory subunit 1 homolog [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RL88];gene_id=TraesCS2B02G450800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,655988314.0,656002905.0,.,-,.,ID=gene:TraesCS2B02G462400;biotype=protein_coding;gene_id=TraesCS2B02G462400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,656350070.0,656362552.0,.,-,.,ID=gene:TraesCS2B02G462700;biotype=protein_coding;gene_id=TraesCS2B02G462700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,657790256.0,657793959.0,.,+,.,ID=gene:TraesCS2B02G463800;biotype=protein_coding;description=Basic helix-loop-helix transcription factor%2C Regulator of tapetal programmed cell death%2C Male reproductive developmen [Source: Projected from Oryza sativa (Os04g0599300)];gene_id=TraesCS2B02G463800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,670841848.0,670844115.0,.,-,.,ID=gene:TraesCS2B02G473800;biotype=protein_coding;gene_id=TraesCS2B02G473800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,683034442.0,683040255.0,.,+,.,ID=gene:TraesCS2B02G486000;biotype=protein_coding;gene_id=TraesCS2B02G486000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,683173679.0,683176334.0,.,-,.,ID=gene:TraesCS2B02G486900;biotype=protein_coding;gene_id=TraesCS2B02G486900;logic_name=iwgsc_high_conf
2B,IWGSC,gene,686817703.0,686820112.0,.,-,.,ID=gene:TraesCS2B02G489500;biotype=protein_coding;gene_id=TraesCS2B02G489500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,686834230.0,686838629.0,.,-,.,ID=gene:TraesCS2B02G489600;biotype=protein_coding;gene_id=TraesCS2B02G489600;logic_name=iwgsc_high_conf
2B,IWGSC,gene,688239703.0,688243735.0,.,-,.,ID=gene:TraesCS2B02G490500;biotype=protein_coding;gene_id=TraesCS2B02G490500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,693723708.0,693728415.0,.,+,.,ID=gene:TraesCS2B02G497200;biotype=protein_coding;gene_id=TraesCS2B02G497200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,705326525.0,705328237.0,.,-,.,ID=gene:TraesCS2B02G509100;biotype=protein_coding;gene_id=TraesCS2B02G509100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,712828911.0,712830350.0,.,-,.,ID=gene:TraesCS2B02G518100;biotype=protein_coding;gene_id=TraesCS2B02G518100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,715021151.0,715024033.0,.,-,.,ID=gene:TraesCS2B02G520400;biotype=protein_coding;gene_id=TraesCS2B02G520400;logic_name=iwgsc_high_conf
2B,IWGSC,gene,716047267.0,716053507.0,.,-,.,ID=gene:TraesCS2B02G521100;biotype=protein_coding;gene_id=TraesCS2B02G521100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,721715342.0,721719755.0,.,+,.,ID=gene:TraesCS2B02G527100;biotype=protein_coding;gene_id=TraesCS2B02G527100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,727652802.0,727655234.0,.,-,.,ID=gene:TraesCS2B02G532000;biotype=protein_coding;gene_id=TraesCS2B02G532000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,731460182.0,731462978.0,.,-,.,ID=gene:TraesCS2B02G535500;biotype=protein_coding;gene_id=TraesCS2B02G535500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,752402932.0,752405158.0,.,-,.,ID=gene:TraesCS2B02G557700;biotype=protein_coding;description=ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL%3BAcc:A0A178WKD4];gene_id=TraesCS2B02G557700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,752922313.0,752929232.0,.,-,.,ID=gene:TraesCS2B02G558800;biotype=protein_coding;gene_id=TraesCS2B02G558800;logic_name=iwgsc_high_conf
2B,IWGSC,gene,761846173.0,761847997.0,.,+,.,ID=gene:TraesCS2B02G571300;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5TX12];gene_id=TraesCS2B02G571300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764509354.0,764519443.0,.,+,.,ID=gene:TraesCS2B02G575200;biotype=protein_coding;gene_id=TraesCS2B02G575200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,764822159.0,764836246.0,.,-,.,ID=gene:TraesCS2B02G575500;biotype=protein_coding;gene_id=TraesCS2B02G575500;logic_name=iwgsc_high_conf
2B,IWGSC,gene,769032513.0,769041366.0,.,-,.,ID=gene:TraesCS2B02G581300;biotype=protein_coding;gene_id=TraesCS2B02G581300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,777962969.0,777964575.0,.,-,.,ID=gene:TraesCS2B02G593200;biotype=protein_coding;gene_id=TraesCS2B02G593200;logic_name=iwgsc_high_conf
2B,IWGSC,gene,778845348.0,778849394.0,.,+,.,ID=gene:TraesCS2B02G594100;biotype=protein_coding;gene_id=TraesCS2B02G594100;logic_name=iwgsc_high_conf
2B,IWGSC,gene,779040576.0,779040923.0,.,-,.,ID=gene:TraesCS2B02G594300;biotype=protein_coding;gene_id=TraesCS2B02G594300;logic_name=iwgsc_high_conf
2B,IWGSC,gene,787745806.0,787758101.0,.,+,.,ID=gene:TraesCS2B02G606700;biotype=protein_coding;gene_id=TraesCS2B02G606700;logic_name=iwgsc_high_conf
2B,IWGSC,gene,795065294.0,795072037.0,.,-,.,ID=gene:TraesCS2B02G621000;biotype=protein_coding;gene_id=TraesCS2B02G621000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,798578291.0,798583449.0,.,+,.,ID=gene:TraesCS2B02G626000;biotype=protein_coding;gene_id=TraesCS2B02G626000;logic_name=iwgsc_high_conf
2B,IWGSC,gene,798742785.0,798746188.0,.,-,.,ID=gene:TraesCS2B02G626700;biotype=protein_coding;gene_id=TraesCS2B02G626700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,2547521.0,2551068.0,.,+,.,ID=gene:TraesCS2D02G004600;biotype=protein_coding;gene_id=TraesCS2D02G004600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,14929327.0,14934730.0,.,+,.,ID=gene:TraesCS2D02G041600;biotype=protein_coding;gene_id=TraesCS2D02G041600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,44468558.0,44470302.0,.,-,.,ID=gene:TraesCS2D02G093100;biotype=protein_coding;description=Hexosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5V0S1];gene_id=TraesCS2D02G093100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,60133692.0,60136690.0,.,-,.,ID=gene:TraesCS2D02G108400;biotype=protein_coding;gene_id=TraesCS2D02G108400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,86716148.0,86717156.0,.,-,.,ID=gene:TraesCS2D02G145200;biotype=protein_coding;gene_id=TraesCS2D02G145200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,89214923.0,89216305.0,.,-,.,ID=gene:TraesCS2D02G147900;biotype=protein_coding;gene_id=TraesCS2D02G147900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,90522044.0,90523147.0,.,-,.,ID=gene:TraesCS2D02G149200;biotype=protein_coding;gene_id=TraesCS2D02G149200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,104876562.0,104885982.0,.,+,.,ID=gene:TraesCS2D02G160900;biotype=protein_coding;gene_id=TraesCS2D02G160900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,164284742.0,164287014.0,.,+,.,ID=gene:TraesCS2D02G208900;biotype=protein_coding;gene_id=TraesCS2D02G208900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,187107468.0,187109868.0,.,-,.,ID=gene:TraesCS2D02G219900;biotype=protein_coding;gene_id=TraesCS2D02G219900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,190351033.0,190352636.0,.,-,.,ID=gene:TraesCS2D02G223300;biotype=protein_coding;gene_id=TraesCS2D02G223300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,190354006.0,190355075.0,.,-,.,ID=gene:TraesCS2D02G223400;biotype=protein_coding;gene_id=TraesCS2D02G223400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,345251782.0,345252694.0,.,+,.,ID=gene:TraesCS2D02G275700;biotype=protein_coding;gene_id=TraesCS2D02G275700;logic_name=iwgsc_high_conf
2D,IWGSC,gene,374071058.0,374074722.0,.,+,.,ID=gene:TraesCS2D02G292100;biotype=protein_coding;gene_id=TraesCS2D02G292100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,384250278.0,384252977.0,.,-,.,ID=gene:TraesCS2D02G301400;biotype=protein_coding;gene_id=TraesCS2D02G301400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,532154863.0,532159317.0,.,-,.,ID=gene:TraesCS2D02G418000;biotype=protein_coding;gene_id=TraesCS2D02G418000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,580970677.0,580973556.0,.,+,.,ID=gene:TraesCS2D02G480100;biotype=protein_coding;gene_id=TraesCS2D02G480100;logic_name=iwgsc_high_conf
2D,IWGSC,gene,581523421.0,581526532.0,.,+,.,ID=gene:TraesCS2D02G480200;biotype=protein_coding;gene_id=TraesCS2D02G480200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,586151503.0,586154707.0,.,+,.,ID=gene:TraesCS2D02G485400;biotype=protein_coding;gene_id=TraesCS2D02G485400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,588452741.0,588455049.0,.,+,.,ID=gene:TraesCS2D02G489400;biotype=protein_coding;gene_id=TraesCS2D02G489400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,590234552.0,590238051.0,.,-,.,ID=gene:TraesCS2D02G492500;biotype=protein_coding;gene_id=TraesCS2D02G492500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,592618725.0,592622863.0,.,-,.,ID=gene:TraesCS2D02G495900;biotype=protein_coding;gene_id=TraesCS2D02G495900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601244733.0,601247388.0,.,-,.,ID=gene:TraesCS2D02G507900;biotype=protein_coding;gene_id=TraesCS2D02G507900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,601963045.0,601971739.0,.,-,.,ID=gene:TraesCS2D02G509500;biotype=protein_coding;gene_id=TraesCS2D02G509500;logic_name=iwgsc_high_conf
2D,IWGSC,gene,616935814.0,616937779.0,.,-,.,ID=gene:TraesCS2D02G530000;biotype=protein_coding;description=ENDO1 [Source:Projected from Arabidopsis thaliana (AT1G11190) UniProtKB/TrEMBL%3BAcc:A0A178WKD4];gene_id=TraesCS2D02G530000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,617731227.0,617733186.0,.,+,.,ID=gene:TraesCS2D02G532400;biotype=protein_coding;gene_id=TraesCS2D02G532400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618083760.0,618085136.0,.,+,.,ID=gene:TraesCS2D02G534000;biotype=protein_coding;gene_id=TraesCS2D02G534000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618138520.0,618143248.0,.,-,.,ID=gene:TraesCS2D02G534400;biotype=protein_coding;description=Serine/threonine-protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UH93];gene_id=TraesCS2D02G534400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,618901762.0,618905736.0,.,+,.,ID=gene:TraesCS2D02G536600;biotype=protein_coding;gene_id=TraesCS2D02G536600;logic_name=iwgsc_high_conf
2D,IWGSC,gene,619732134.0,619734771.0,.,+,.,ID=gene:TraesCS2D02G539400;biotype=protein_coding;gene_id=TraesCS2D02G539400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620153343.0,620154521.0,.,+,.,ID=gene:TraesCS2D02G540000;biotype=protein_coding;gene_id=TraesCS2D02G540000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620193519.0,620194659.0,.,+,.,ID=gene:TraesCS2D02G540300;biotype=protein_coding;gene_id=TraesCS2D02G540300;logic_name=iwgsc_high_conf
2D,IWGSC,gene,620198940.0,620199481.0,.,+,.,ID=gene:TraesCS2D02G540400;biotype=protein_coding;gene_id=TraesCS2D02G540400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,622841627.0,622846693.0,.,-,.,ID=gene:TraesCS2D02G546200;biotype=protein_coding;gene_id=TraesCS2D02G546200;logic_name=iwgsc_high_conf
2D,IWGSC,gene,629444034.0,629447766.0,.,-,.,ID=gene:TraesCS2D02G555400;biotype=protein_coding;gene_id=TraesCS2D02G555400;logic_name=iwgsc_high_conf
2D,IWGSC,gene,634854788.0,634856525.0,.,-,.,ID=gene:TraesCS2D02G563900;biotype=protein_coding;gene_id=TraesCS2D02G563900;logic_name=iwgsc_high_conf
2D,IWGSC,gene,638143208.0,638148768.0,.,+,.,ID=gene:TraesCS2D02G572000;biotype=protein_coding;gene_id=TraesCS2D02G572000;logic_name=iwgsc_high_conf
2D,IWGSC,gene,649141071.0,649148234.0,.,+,.,ID=gene:TraesCS2D02G596000;biotype=protein_coding;description=Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5UPG4];gene_id=TraesCS2D02G596000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,8549930.0,8550907.0,.,+,.,ID=gene:TraesCS3A02G009300;biotype=protein_coding;gene_id=TraesCS3A02G009300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,12996897.0,12999736.0,.,+,.,ID=gene:TraesCS3A02G023400;biotype=protein_coding;gene_id=TraesCS3A02G023400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,13079781.0,13083318.0,.,-,.,ID=gene:TraesCS3A02G024100;biotype=protein_coding;gene_id=TraesCS3A02G024100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,26040507.0,26042113.0,.,-,.,ID=gene:TraesCS3A02G049300;biotype=protein_coding;gene_id=TraesCS3A02G049300;logic_name=iwgsc_high_conf
3A,IWGSC,gene,140003720.0,140014025.0,.,+,.,ID=gene:TraesCS3A02G151100;biotype=protein_coding;description=Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5VHR0];gene_id=TraesCS3A02G151100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,337497675.0,337499510.0,.,+,.,ID=gene:TraesCS3A02G201700;biotype=protein_coding;gene_id=TraesCS3A02G201700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,418754981.0,418759858.0,.,-,.,ID=gene:TraesCS3A02G223600;biotype=protein_coding;description=Polypyrimidine tract-binding protein homolog 2 [Source:Projected from Arabidopsis thaliana (AT5G53180) UniProtKB/Swiss-Prot%3BAcc:Q9FGL9];gene_id=TraesCS3A02G223600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,430521723.0,430524839.0,.,+,.,ID=gene:TraesCS3A02G230100;biotype=protein_coding;description=Carbonic anhydrase [Source:UniProtKB/TrEMBL%3BAcc:W5CID4];gene_id=TraesCS3A02G230100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,431119378.0,431125379.0,.,+,.,ID=gene:TraesCS3A02G231000;biotype=protein_coding;gene_id=TraesCS3A02G231000;logic_name=iwgsc_high_conf
3A,IWGSC,gene,480046032.0,480052283.0,.,+,.,ID=gene:TraesCS3A02G258200;biotype=protein_coding;gene_id=TraesCS3A02G258200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,486221895.0,486223480.0,.,-,.,ID=gene:TraesCS3A02G263200;biotype=protein_coding;gene_id=TraesCS3A02G263200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,487444146.0,487447816.0,.,+,.,ID=gene:TraesCS3A02G263700;biotype=protein_coding;gene_id=TraesCS3A02G263700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,491454647.0,491459021.0,.,+,.,ID=gene:TraesCS3A02G266800;biotype=protein_coding;gene_id=TraesCS3A02G266800;logic_name=iwgsc_high_conf
3A,IWGSC,gene,509548196.0,509550801.0,.,-,.,ID=gene:TraesCS3A02G280600;biotype=protein_coding;gene_id=TraesCS3A02G280600;logic_name=iwgsc_high_conf
3A,IWGSC,gene,509997770.0,510005118.0,.,-,.,ID=gene:TraesCS3A02G281200;biotype=protein_coding;gene_id=TraesCS3A02G281200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,513604960.0,513610935.0,.,-,.,ID=gene:TraesCS3A02G284700;biotype=protein_coding;gene_id=TraesCS3A02G284700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,532315417.0,532320407.0,.,+,.,ID=gene:TraesCS3A02G297400;biotype=protein_coding;gene_id=TraesCS3A02G297400;logic_name=iwgsc_high_conf
3A,IWGSC,gene,596485377.0,596486048.0,.,+,.,ID=gene:TraesCS3A02G347200;biotype=protein_coding;description=Histone H4 [Source:UniProtKB/TrEMBL%3BAcc:A0A077RYQ1];gene_id=TraesCS3A02G347200;logic_name=iwgsc_high_conf
3A,IWGSC,gene,653335801.0,653346561.0,.,+,.,ID=gene:TraesCS3A02G408500;biotype=protein_coding;gene_id=TraesCS3A02G408500;logic_name=iwgsc_high_conf
3A,IWGSC,gene,657922324.0,657928551.0,.,+,.,ID=gene:TraesCS3A02G414100;biotype=protein_coding;gene_id=TraesCS3A02G414100;logic_name=iwgsc_high_conf
3A,IWGSC,gene,668211449.0,668213256.0,.,+,.,ID=gene:TraesCS3A02G425700;biotype=protein_coding;gene_id=TraesCS3A02G425700;logic_name=iwgsc_high_conf
3A,IWGSC,gene,674255517.0,674279708.0,.,+,.,ID=gene:TraesCS3A02G432900;biotype=protein_coding;gene_id=TraesCS3A02G432900;logic_name=iwgsc_high_conf
3A,IWGSC,gene,677141673.0,677172170.0,.,-,.,ID=gene:TraesCS3A02G435000;biotype=protein_coding;gene_id=TraesCS3A02G435000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,2484567.0,2488204.0,.,+,.,ID=gene:TraesCS3B02G004200;biotype=protein_coding;gene_id=TraesCS3B02G004200;logic_name=iwgsc_high_conf
3B,IWGSC,gene,3268840.0,3271894.0,.,+,.,ID=gene:TraesCS3B02G006100;biotype=protein_coding;description=3-isopropylmalate dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:A0A077RNY6];gene_id=TraesCS3B02G006100;logic_name=iwgsc_high_conf
3B,IWGSC,gene,5889980.0,5893990.0,.,-,.,ID=gene:TraesCS3B02G013000;biotype=protein_coding;gene_id=TraesCS3B02G013000;logic_name=iwgsc_high_conf
3B,IWGSC,gene,13744964.0,13749320.0,.,+,.,ID=gene:TraesCS3B02G029900;biotype=protein_coding;gene_id=TraesCS3B02G029900;logic_name=iwgsc_high_conf
3B,IWGSC,gene,18138555.0,18139706.0,.,+,.,ID=gene:TraesCS3B02G037300;biotype=protein_coding;gene_id=TraesCS3B02G037300;logic_name=iwgsc_high_conf
