seqid,source,type,start,end,score,strand,phase,attributes
1D,IWGSC,gene,66555059.0,66559273.0,.,+,.,ID=gene:TraesCS1D02G083600;biotype=protein_coding;gene_id=TraesCS1D02G083600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,66628035.0,66629592.0,.,-,.,ID=gene:TraesCS1D02G083700;biotype=protein_coding;gene_id=TraesCS1D02G083700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,66684514.0,66685332.0,.,-,.,ID=gene:TraesCS1D02G083800;biotype=protein_coding;gene_id=TraesCS1D02G083800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,66987130.0,66988105.0,.,-,.,ID=gene:TraesCS1D02G083900;biotype=protein_coding;gene_id=TraesCS1D02G083900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,66990241.0,66995681.0,.,-,.,ID=gene:TraesCS1D02G084000;biotype=protein_coding;gene_id=TraesCS1D02G084000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,67861248.0,67863855.0,.,+,.,ID=gene:TraesCS1D02G084200;biotype=protein_coding;description=Helix-loop-helix DNA-binding domain containing protein [Source: Projected from Oryza sativa (Os05g0139100)];gene_id=TraesCS1D02G084200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,68445707.0,68448197.0,.,+,.,ID=gene:TraesCS1D02G084400;biotype=protein_coding;gene_id=TraesCS1D02G084400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,68885314.0,68887403.0,.,+,.,ID=gene:TraesCS1D02G084500;biotype=protein_coding;gene_id=TraesCS1D02G084500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,69093143.0,69097223.0,.,+,.,ID=gene:TraesCS1D02G084600;biotype=protein_coding;description=Y14 [Source:Projected from Arabidopsis thaliana (AT1G51510) UniProtKB/TrEMBL%3BAcc:A0A178WGD6];gene_id=TraesCS1D02G084600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,69105002.0,69114708.0,.,-,.,ID=gene:TraesCS1D02G084700;biotype=protein_coding;gene_id=TraesCS1D02G084700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,69614708.0,69619346.0,.,-,.,ID=gene:TraesCS1D02G085300;biotype=protein_coding;gene_id=TraesCS1D02G085300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,70105284.0,70106327.0,.,+,.,ID=gene:TraesCS1D02G085500;biotype=protein_coding;gene_id=TraesCS1D02G085500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,70564706.0,70565008.0,.,-,.,ID=gene:TraesCS1D02G086200;biotype=protein_coding;gene_id=TraesCS1D02G086200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,70593951.0,70602753.0,.,-,.,ID=gene:TraesCS1D02G086400;biotype=protein_coding;description=Replication protein A subunit [Source:UniProtKB/TrEMBL%3BAcc:A0A341PFZ3];gene_id=TraesCS1D02G086400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,71284224.0,71286783.0,.,+,.,ID=gene:TraesCS1D02G086700;biotype=protein_coding;gene_id=TraesCS1D02G086700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,72497894.0,72498985.0,.,+,.,ID=gene:TraesCS1D02G087300;biotype=protein_coding;gene_id=TraesCS1D02G087300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,72900048.0,72904222.0,.,+,.,ID=gene:TraesCS1D02G087500;biotype=protein_coding;gene_id=TraesCS1D02G087500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,72903631.0,72907102.0,.,-,.,ID=gene:TraesCS1D02G087600;biotype=protein_coding;description=Carboxypeptidase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6RHJ2];gene_id=TraesCS1D02G087600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73144570.0,73148712.0,.,-,.,ID=gene:TraesCS1D02G087800;biotype=protein_coding;gene_id=TraesCS1D02G087800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73674523.0,73680096.0,.,+,.,ID=gene:TraesCS1D02G088000;biotype=protein_coding;description=Mitogen-activated protein kinase [Source:UniProtKB/TrEMBL%3BAcc:A0A341PG17];gene_id=TraesCS1D02G088000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73682114.0,73689117.0,.,+,.,ID=gene:TraesCS1D02G088100;biotype=protein_coding;description=Ribosome biogenesis protein NOP53 [Source:UniProtKB/TrEMBL%3BAcc:A0A341PDT2];gene_id=TraesCS1D02G088100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73714959.0,73723894.0,.,-,.,ID=gene:TraesCS1D02G088200;biotype=protein_coding;gene_id=TraesCS1D02G088200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73724147.0,73731707.0,.,+,.,ID=gene:TraesCS1D02G088300;biotype=protein_coding;gene_id=TraesCS1D02G088300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,73980740.0,73988011.0,.,-,.,ID=gene:TraesCS1D02G088700;biotype=protein_coding;gene_id=TraesCS1D02G088700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,74268981.0,74282160.0,.,+,.,ID=gene:TraesCS1D02G088800;biotype=protein_coding;description=Alpha-mannosidase [Source:UniProtKB/TrEMBL%3BAcc:A0A341PG27];gene_id=TraesCS1D02G088800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,75103253.0,75120280.0,.,-,.,ID=gene:TraesCS1D02G089200;biotype=protein_coding;gene_id=TraesCS1D02G089200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,75531599.0,75540692.0,.,+,.,ID=gene:TraesCS1D02G089300;biotype=protein_coding;description=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5T4D5];gene_id=TraesCS1D02G089300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,75655364.0,75660584.0,.,-,.,ID=gene:TraesCS1D02G089400;biotype=protein_coding;description=Zinc finger%2C RING/FYVE/PHD-type domain containing protein [Source: Projected from Oryza sativa (Os07g0446100)];gene_id=TraesCS1D02G089400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,75665765.0,75671565.0,.,-,.,ID=gene:TraesCS1D02G089500;biotype=protein_coding;description=UVH6 [Source:Projected from Arabidopsis thaliana (AT1G03190) UniProtKB/TrEMBL%3BAcc:A0A178W4P7];gene_id=TraesCS1D02G089500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,76450820.0,76454383.0,.,+,.,ID=gene:TraesCS1D02G090000;biotype=protein_coding;gene_id=TraesCS1D02G090000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,76498263.0,76502656.0,.,+,.,ID=gene:TraesCS1D02G090200;biotype=protein_coding;gene_id=TraesCS1D02G090200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,76787609.0,76791628.0,.,+,.,ID=gene:TraesCS1D02G090300;biotype=protein_coding;gene_id=TraesCS1D02G090300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,76797514.0,76800321.0,.,-,.,ID=gene:TraesCS1D02G090400;biotype=protein_coding;gene_id=TraesCS1D02G090400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,76975711.0,76981169.0,.,-,.,ID=gene:TraesCS1D02G090600;biotype=protein_coding;gene_id=TraesCS1D02G090600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,77361141.0,77364554.0,.,+,.,ID=gene:TraesCS1D02G090900;biotype=protein_coding;gene_id=TraesCS1D02G090900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,77365134.0,77369948.0,.,-,.,ID=gene:TraesCS1D02G091000;biotype=protein_coding;gene_id=TraesCS1D02G091000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,77379831.0,77386124.0,.,-,.,ID=gene:TraesCS1D02G091100;biotype=protein_coding;gene_id=TraesCS1D02G091100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,77386304.0,77391585.0,.,+,.,ID=gene:TraesCS1D02G091200;biotype=protein_coding;gene_id=TraesCS1D02G091200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,77391596.0,77392942.0,.,-,.,ID=gene:TraesCS1D02G091300;biotype=protein_coding;gene_id=TraesCS1D02G091300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,78965149.0,78973986.0,.,+,.,ID=gene:TraesCS1D02G092200;biotype=protein_coding;description=EMB3117 [Source:Projected from Arabidopsis thaliana (AT2G47940) UniProtKB/TrEMBL%3BAcc:A0A178VUR8];gene_id=TraesCS1D02G092200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79053711.0,79056480.0,.,-,.,ID=gene:TraesCS1D02G092700;biotype=protein_coding;gene_id=TraesCS1D02G092700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79076874.0,79078619.0,.,-,.,ID=gene:TraesCS1D02G092800;biotype=protein_coding;gene_id=TraesCS1D02G092800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79086881.0,79088802.0,.,-,.,ID=gene:TraesCS1D02G092900;biotype=protein_coding;gene_id=TraesCS1D02G092900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79091250.0,79092999.0,.,+,.,ID=gene:TraesCS1D02G093000;biotype=protein_coding;gene_id=TraesCS1D02G093000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79094201.0,79103453.0,.,+,.,ID=gene:TraesCS1D02G093100;biotype=protein_coding;gene_id=TraesCS1D02G093100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79115513.0,79117078.0,.,+,.,ID=gene:TraesCS1D02G093200;biotype=protein_coding;gene_id=TraesCS1D02G093200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79132788.0,79143409.0,.,-,.,ID=gene:TraesCS1D02G093300;biotype=protein_coding;gene_id=TraesCS1D02G093300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79167463.0,79169613.0,.,+,.,ID=gene:TraesCS1D02G093600;biotype=protein_coding;gene_id=TraesCS1D02G093600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,79434999.0,79440799.0,.,-,.,ID=gene:TraesCS1D02G093900;biotype=protein_coding;gene_id=TraesCS1D02G093900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,80018837.0,80038223.0,.,+,.,ID=gene:TraesCS1D02G094400;biotype=protein_coding;gene_id=TraesCS1D02G094400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,80443737.0,80447968.0,.,+,.,ID=gene:TraesCS1D02G094600;biotype=protein_coding;gene_id=TraesCS1D02G094600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,80448245.0,80449284.0,.,+,.,ID=gene:TraesCS1D02G094700;biotype=protein_coding;description=Glutathione transferase F3 [Source:UniProtKB/TrEMBL%3BAcc:Q8GTC0];gene_id=TraesCS1D02G094700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,80816978.0,80817949.0,.,+,.,ID=gene:TraesCS1D02G095400;biotype=protein_coding;gene_id=TraesCS1D02G095400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,81169536.0,81179141.0,.,+,.,ID=gene:TraesCS1D02G095900;biotype=protein_coding;gene_id=TraesCS1D02G095900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,81282858.0,81288634.0,.,+,.,ID=gene:TraesCS1D02G096000;biotype=protein_coding;gene_id=TraesCS1D02G096000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,81725606.0,81727388.0,.,+,.,ID=gene:TraesCS1D02G096400;biotype=protein_coding;description=Peroxidase [Source:UniProtKB/TrEMBL%3BAcc:W5AL94];gene_id=TraesCS1D02G096400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,83724571.0,83729227.0,.,-,.,ID=gene:TraesCS1D02G096900;biotype=protein_coding;description=Elongator protein 2 [Source:Projected from Arabidopsis thaliana (AT1G49540) UniProtKB/TrEMBL%3BAcc:F4I1S8];gene_id=TraesCS1D02G096900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,84498956.0,84507724.0,.,+,.,ID=gene:TraesCS1D02G097400;biotype=protein_coding;gene_id=TraesCS1D02G097400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,84565731.0,84570294.0,.,+,.,ID=gene:TraesCS1D02G097500;biotype=protein_coding;gene_id=TraesCS1D02G097500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,84722835.0,84725693.0,.,+,.,ID=gene:TraesCS1D02G097800;biotype=protein_coding;gene_id=TraesCS1D02G097800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,84776467.0,84777827.0,.,-,.,ID=gene:TraesCS1D02G098000;biotype=protein_coding;gene_id=TraesCS1D02G098000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,84875439.0,84876365.0,.,+,.,ID=gene:TraesCS1D02G098100;biotype=protein_coding;gene_id=TraesCS1D02G098100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,85186309.0,85192352.0,.,-,.,ID=gene:TraesCS1D02G098400;biotype=protein_coding;gene_id=TraesCS1D02G098400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,85195335.0,85202425.0,.,-,.,ID=gene:TraesCS1D02G098500;biotype=protein_coding;gene_id=TraesCS1D02G098500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,85643805.0,85649562.0,.,+,.,ID=gene:TraesCS1D02G098600;biotype=protein_coding;gene_id=TraesCS1D02G098600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,85925940.0,85937763.0,.,+,.,ID=gene:TraesCS1D02G098700;biotype=protein_coding;description=AtAPC7 [Source:Projected from Arabidopsis thaliana (AT2G39090) UniProtKB/TrEMBL%3BAcc:A0A178VSZ9];gene_id=TraesCS1D02G098700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,86203963.0,86209589.0,.,+,.,ID=gene:TraesCS1D02G099000;biotype=protein_coding;gene_id=TraesCS1D02G099000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,86217711.0,86220924.0,.,-,.,ID=gene:TraesCS1D02G099200;biotype=protein_coding;description=Pyridoxal phosphate homeostasis protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5T491];gene_id=TraesCS1D02G099200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,86914171.0,86924528.0,.,+,.,ID=gene:TraesCS1D02G099600;biotype=protein_coding;description=Chromatin-remodeling complex ATPase [Source:UniProtKB/TrEMBL%3BAcc:W5AK23];gene_id=TraesCS1D02G099600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,86923349.0,86929852.0,.,-,.,ID=gene:TraesCS1D02G099700;biotype=protein_coding;gene_id=TraesCS1D02G099700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,87091226.0,87096351.0,.,-,.,ID=gene:TraesCS1D02G099900;biotype=protein_coding;gene_id=TraesCS1D02G099900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,87660759.0,87676828.0,.,-,.,ID=gene:TraesCS1D02G100000;biotype=protein_coding;description=ATP-dependent DNA helicase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5T4Q5];gene_id=TraesCS1D02G100000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,89123743.0,89127322.0,.,+,.,ID=gene:TraesCS1D02G101200;biotype=protein_coding;gene_id=TraesCS1D02G101200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,89126827.0,89130946.0,.,-,.,ID=gene:TraesCS1D02G101300;biotype=protein_coding;gene_id=TraesCS1D02G101300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,89239188.0,89241444.0,.,-,.,ID=gene:TraesCS1D02G101600;biotype=protein_coding;description=40S ribosomal protein S4 [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5SLI4];gene_id=TraesCS1D02G101600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,90148304.0,90152103.0,.,+,.,ID=gene:TraesCS1D02G101900;biotype=protein_coding;gene_id=TraesCS1D02G101900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,90637026.0,90638766.0,.,+,.,ID=gene:TraesCS1D02G102300;biotype=protein_coding;gene_id=TraesCS1D02G102300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,90639535.0,90641956.0,.,-,.,ID=gene:TraesCS1D02G102400;biotype=protein_coding;gene_id=TraesCS1D02G102400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,90645097.0,90650285.0,.,-,.,ID=gene:TraesCS1D02G102500;biotype=protein_coding;gene_id=TraesCS1D02G102500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,91230653.0,91233554.0,.,+,.,ID=gene:TraesCS1D02G102600;biotype=protein_coding;gene_id=TraesCS1D02G102600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,91238662.0,91239950.0,.,-,.,ID=gene:TraesCS1D02G102700;biotype=protein_coding;gene_id=TraesCS1D02G102700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,92253577.0,92259601.0,.,+,.,ID=gene:TraesCS1D02G103000;biotype=protein_coding;description=Gelsolin family protein [Source: Projected from Oryza sativa (Os05g0153000)];gene_id=TraesCS1D02G103000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,92959197.0,92963507.0,.,-,.,ID=gene:TraesCS1D02G103200;biotype=protein_coding;gene_id=TraesCS1D02G103200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,93102756.0,93105441.0,.,-,.,ID=gene:TraesCS1D02G103500;biotype=protein_coding;description=Phenylalanine ammonia-lyase [Source:UniProtKB/TrEMBL%3BAcc:A0A341PQE9];gene_id=TraesCS1D02G103500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,93113360.0,93120120.0,.,-,.,ID=gene:TraesCS1D02G103700;biotype=protein_coding;description=Gamma-tubulin complex component [Source:UniProtKB/TrEMBL%3BAcc:W5AMA8];gene_id=TraesCS1D02G103700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,93123774.0,93130484.0,.,-,.,ID=gene:TraesCS1D02G103800;biotype=protein_coding;gene_id=TraesCS1D02G103800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,94058735.0,94064212.0,.,-,.,ID=gene:TraesCS1D02G104100;biotype=protein_coding;gene_id=TraesCS1D02G104100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,95552992.0,95562050.0,.,+,.,ID=gene:TraesCS1D02G104200;biotype=protein_coding;description=Kinesin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5T2G0];gene_id=TraesCS1D02G104200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,95792205.0,95794318.0,.,+,.,ID=gene:TraesCS1D02G104300;biotype=protein_coding;gene_id=TraesCS1D02G104300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,95863960.0,95869701.0,.,+,.,ID=gene:TraesCS1D02G104400;biotype=protein_coding;description=Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D5T4J4];gene_id=TraesCS1D02G104400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,96915383.0,96920786.0,.,+,.,ID=gene:TraesCS1D02G105000;biotype=protein_coding;description=U1A [Source:Projected from Arabidopsis thaliana (AT2G47580) UniProtKB/TrEMBL%3BAcc:A0A178VZ67];gene_id=TraesCS1D02G105000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,96920844.0,96923588.0,.,+,.,ID=gene:TraesCS1D02G105100;biotype=protein_coding;gene_id=TraesCS1D02G105100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97129812.0,97134952.0,.,-,.,ID=gene:TraesCS1D02G105200;biotype=protein_coding;gene_id=TraesCS1D02G105200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97530139.0,97533513.0,.,+,.,ID=gene:TraesCS1D02G105500;biotype=protein_coding;description=Similar to 60S ribosomal protein L18 [Source: Projected from Oryza sativa (Os05g0155100)];gene_id=TraesCS1D02G105500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97535309.0,97540462.0,.,-,.,ID=gene:TraesCS1D02G105600;biotype=protein_coding;gene_id=TraesCS1D02G105600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97909362.0,97910292.0,.,+,.,ID=gene:TraesCS1D02G105800;biotype=protein_coding;gene_id=TraesCS1D02G105800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97914159.0,97917730.0,.,-,.,ID=gene:TraesCS1D02G105900;biotype=protein_coding;gene_id=TraesCS1D02G105900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97917822.0,97922223.0,.,+,.,ID=gene:TraesCS1D02G106000;biotype=protein_coding;gene_id=TraesCS1D02G106000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,97922255.0,97924399.0,.,-,.,ID=gene:TraesCS1D02G106100;biotype=protein_coding;gene_id=TraesCS1D02G106100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,98148288.0,98153427.0,.,-,.,ID=gene:TraesCS1D02G106200;biotype=protein_coding;description=Importin subunit alpha [Source:UniProtKB/TrEMBL%3BAcc:W5AMS6];gene_id=TraesCS1D02G106200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,98824396.0,98835045.0,.,+,.,ID=gene:TraesCS1D02G106300;biotype=protein_coding;gene_id=TraesCS1D02G106300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,98839227.0,98843577.0,.,+,.,ID=gene:TraesCS1D02G106400;biotype=protein_coding;gene_id=TraesCS1D02G106400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,98844501.0,98848524.0,.,-,.,ID=gene:TraesCS1D02G106500;biotype=protein_coding;description=Protein disulfide isomerase family protein 4-1 [Source:UniProtKB/TrEMBL%3BAcc:D8L9B3];gene_id=TraesCS1D02G106500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,99801148.0,99804993.0,.,+,.,ID=gene:TraesCS1D02G107000;biotype=protein_coding;gene_id=TraesCS1D02G107000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,100118319.0,100123461.0,.,+,.,ID=gene:TraesCS1D02G107200;biotype=protein_coding;description=DnaJ protein ERDJ3B [Source:Projected from Arabidopsis thaliana (AT3G62600) UniProtKB/Swiss-Prot%3BAcc:Q9LZK5];gene_id=TraesCS1D02G107200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,100314260.0,100319166.0,.,-,.,ID=gene:TraesCS1D02G107300;biotype=protein_coding;description=Tubulin gamma chain [Source:UniProtKB/TrEMBL%3BAcc:W5A8H0];gene_id=TraesCS1D02G107300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,100322025.0,100327863.0,.,-,.,ID=gene:TraesCS1D02G107400;biotype=protein_coding;description=Dihydrolipoyl dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:W5AN92];gene_id=TraesCS1D02G107400;logic_name=iwgsc_high_conf
1D,IWGSC,gene,100455330.0,100468206.0,.,+,.,ID=gene:TraesCS1D02G107500;biotype=protein_coding;gene_id=TraesCS1D02G107500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,100903422.0,100904370.0,.,+,.,ID=gene:TraesCS1D02G108100;biotype=protein_coding;gene_id=TraesCS1D02G108100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,101089574.0,101092930.0,.,+,.,ID=gene:TraesCS1D02G108200;biotype=protein_coding;gene_id=TraesCS1D02G108200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,101093429.0,101096021.0,.,-,.,ID=gene:TraesCS1D02G108300;biotype=protein_coding;gene_id=TraesCS1D02G108300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,101137953.0,101142156.0,.,-,.,ID=gene:TraesCS1D02G108500;biotype=protein_coding;gene_id=TraesCS1D02G108500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,101281795.0,101293180.0,.,-,.,ID=gene:TraesCS1D02G108700;biotype=protein_coding;description=DNA-directed RNA polymerase subunit [Source:UniProtKB/TrEMBL%3BAcc:A0A341PGF2];gene_id=TraesCS1D02G108700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,101929905.0,101943199.0,.,+,.,ID=gene:TraesCS1D02G108900;biotype=protein_coding;description=E3 ubiquitin-protein ligase UPL6 [Source:Projected from Arabidopsis thaliana (AT3G17205) UniProtKB/Swiss-Prot%3BAcc:Q8RWB8];gene_id=TraesCS1D02G108900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,102515033.0,102518371.0,.,+,.,ID=gene:TraesCS1D02G109000;biotype=protein_coding;description=Golgi apparatus membrane protein TVP23 [Source:UniProtKB/TrEMBL%3BAcc:W5AJZ4];gene_id=TraesCS1D02G109000;logic_name=iwgsc_high_conf
1D,IWGSC,gene,102520708.0,102526310.0,.,-,.,ID=gene:TraesCS1D02G109100;biotype=protein_coding;gene_id=TraesCS1D02G109100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,102527360.0,102534145.0,.,-,.,ID=gene:TraesCS1D02G109200;biotype=protein_coding;gene_id=TraesCS1D02G109200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,102773595.0,102777581.0,.,-,.,ID=gene:TraesCS1D02G109300;biotype=protein_coding;gene_id=TraesCS1D02G109300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,103348561.0,103352318.0,.,+,.,ID=gene:TraesCS1D02G109600;biotype=protein_coding;description=Dihydrolipoyl dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:W5A874];gene_id=TraesCS1D02G109600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,103406482.0,103411093.0,.,+,.,ID=gene:TraesCS1D02G109700;biotype=protein_coding;description=Protein MAEA homolog [Source:Projected from Arabidopsis thaliana (AT3G55070) UniProtKB/Swiss-Prot%3BAcc:Q9M2V9];gene_id=TraesCS1D02G109700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,103472956.0,103473423.0,.,+,.,ID=gene:TraesCS1D02G109800;biotype=protein_coding;gene_id=TraesCS1D02G109800;logic_name=iwgsc_high_conf
1D,IWGSC,gene,103481617.0,103485305.0,.,-,.,ID=gene:TraesCS1D02G109900;biotype=protein_coding;gene_id=TraesCS1D02G109900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,104567192.0,104578983.0,.,-,.,ID=gene:TraesCS1D02G110700;biotype=protein_coding;gene_id=TraesCS1D02G110700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106234721.0,106238035.0,.,+,.,ID=gene:TraesCS1D02G110900;biotype=protein_coding;gene_id=TraesCS1D02G110900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106321687.0,106324237.0,.,-,.,ID=gene:TraesCS1D02G111100;biotype=protein_coding;gene_id=TraesCS1D02G111100;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106370896.0,106374441.0,.,-,.,ID=gene:TraesCS1D02G111200;biotype=protein_coding;gene_id=TraesCS1D02G111200;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106837130.0,106844579.0,.,+,.,ID=gene:TraesCS1D02G111300;biotype=protein_coding;gene_id=TraesCS1D02G111300;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106955155.0,106959281.0,.,+,.,ID=gene:TraesCS1D02G111500;biotype=protein_coding;gene_id=TraesCS1D02G111500;logic_name=iwgsc_high_conf
1D,IWGSC,gene,106960598.0,106961951.0,.,+,.,ID=gene:TraesCS1D02G111600;biotype=protein_coding;gene_id=TraesCS1D02G111600;logic_name=iwgsc_high_conf
1D,IWGSC,gene,107172112.0,107176808.0,.,+,.,ID=gene:TraesCS1D02G111700;biotype=protein_coding;description=R1 protein [Source:UniProtKB/TrEMBL%3BAcc:W5AA79];gene_id=TraesCS1D02G111700;logic_name=iwgsc_high_conf
1D,IWGSC,gene,107216387.0,107220481.0,.,-,.,ID=gene:TraesCS1D02G111900;biotype=protein_coding;gene_id=TraesCS1D02G111900;logic_name=iwgsc_high_conf
1D,IWGSC,gene,107502169.0,107503378.0,.,+,.,ID=gene:TraesCS1D02G112000;biotype=protein_coding;gene_id=TraesCS1D02G112000;logic_name=iwgsc_high_conf
